12,49
58,43
81,48
13,28
56,9
40,18
33,16
18,39
15,28
10,4
71,17
91,49
34,48
45,40
35,20
41,1
67,11
29,29
87,13
50,48
16,3
33,25
62,12
28,34
88,15
82,23
87,45
53,22
77,18
53,46
14,46
52,14
32,8
95,1
97,47
8,46
68,41
42,18
6,38
6,44
14,37
94,15
79,19
74,13
66,47
60,20
87,15
25,4
39,10
55,46
13,12
12,2
69,29
56,42
27,18
66,1
28,39
49,24
26,12
16,24
50,31
80,18
14,15
34,37
22,46
29,6
24,27
15,30
10,8
9,26
73,33
26,48
72,49
20,39
23,11
45,28
79,27
66,22
42,22
53,6
9,22
12,47
57,7
79,49
9,41
38,46
44,4
7,21
39,46
63,22
28,24
5,21
72,29
58,4
59,39
97,45
58,7
83,22
80,4
66,20
59,47
96,39
46,25
63,38
27,9
77,16
42,45
20,14
10,19
83,26
39,7
96,18
60,25
85,17
56,10
92,13
84,41
91,3
5,26
57,28
82,24
18,1
90,20
21,1
32,27
59,23
86,6
87,30
37,48
93,20
41,6
23,30
70,29
38,17
59,48
87,33
36,30
36,40
17,32
16,1
37,2
24,32
47,32
70,16
43,15
64,13
35,20
25,44
74,6
83,7
24,50
84,5
66,39
12,14
34,40
34,14
57,19
49,28
92,5
71,31
95,13
44,50
23,28
45,23
99,19
11,36
93,15
51,42
7,45
65,16
15,43
36,24
25,50
71,43
51,17
99,31
28,47
64,6
29,11
60,50
58,39
50,15
41,15
94,6
25,39
89,46
59,11
39,22
65,45
97,18
88,10
66,19
100,16
25,42
77,7
55,40
83,45
71,35
84,14
20,30
20,35
77,39
85,30
44,11
100,16
89,16
45,21
84,24
59,38
12,17
17,48
57,41
51,30
98,28
24,25
99,13
18,28
95,31
35,25
47,41
22,48
82,34
26,39
26,15
80,6
61,44
97,24
54,15
88,29
31,8
22,7
53,37
79,23
13,1
74,3
53,19
71,33
60,24
12,8
73,13
66,43
83,22
46,21
93,5
85,3
55,8
57,21
72,29
53,7
84,19
12,33
10,1
41,32
31,49
81,19
71,50
71,1
29,26
10,43
80,33
75,39
95,37
44,33
44,24
71,33
20,15
57,37
36,36
91,30
55,38
39,12
65,22
82,45
89,36
17,40
66,19
63,40
55,49
40,43
44,32
63,36
94,49
46,34
64,21
15,8
70,36
9,6
10,1
38,22
12,10
96,16
13,19
34,19
32,43
74,16
34,50
23,34
56,42
40,45
99,7
20,22
30,27
96,43
11,35
75,37
80,46
32,47
49,3
20,50
5,50
20,40
71,24
71,47
91,5
92,21
68,5
10,19
70,19
41,16
48,36
45,32
71,12
33,25
29,17
70,1
14,36
44,22
40,48
36,41
17,18
71,8
43,48
85,1
64,42
66,6
17,33
34,1
45,50
36,24
47,12
24,4
48,31
39,5
29,16
27,12
63,5
60,8
64,42
12,1
84,40
72,7
8,40
67,23
52,14
42,40
20,24
60,4
46,5
42,4
55,4
84,1
70,32
37,26
38,11
62,38
56,42
35,30
9,28
92,23
30,2
54,40
38,20
48,33
90,13
71,42
31,15
11,23
29,16
97,46
79,14
31,50
71,22
37,25
10,6
100,38
20,31
35,26
85,44
15,29
92,11
86,26
35,36
85,5
36,11
75,49
40,36
38,8
31,33
63,4
24,40
7,41
97,11
75,33
61,10
79,42
82,8
31,48
99,40
39,41
21,39
37,2
24,35
32,47
96,2
92,37
66,30
81,3
56,45
15,28
9,25
60,16
77,18
32,19
50,19
38,29
94,23
95,4
99,6
20,3
90,46
35,31
23,25
69,6
97,6
42,21
5,28
55,45
100,8
95,14
64,25
51,39
71,46
64,2
23,36
85,29
85,38
14,45
31,18
85,1
49,30
31,41
53,40
33,25
59,19
85,18
100,10
27,43
93,42
30,13
55,29
79,38
81,9
45,9
99,50
12,9
87,35
7,31
45,18
11,15
56,37
40,21
51,7
28,38
93,24
92,39
64,32
97,42
79,6
90,32
67,25
76,49
75,43
24,8
95,32
93,20
76,21
41,31
35,13
32,33
7,25
42,11
40,23
69,23
53,37
72,24
92,34
55,19
88,20
77,33
44,26
11,36
13,22
72,37
42,3
40,24
52,10
64,31
9,27
94,14
6,26
55,40
49,23
51,7
9,9
59,43
7,17
86,10
50,5
17,48
19,42
66,24
89,45
35,21
86,3
62,9
93,5
49,45
84,1
26,14
83,35
55,6
35,36
71,31
13,7
30,5
78,41
28,17
59,42
92,7
60,5
32,45
76,43
77,38
70,9
8,27
43,38
56,27
16,41
22,41
71,11
15,26
29,49
92,48
56,17
44,22
97,10
26,13
8,25
17,21
99,25
93,41
44,47
31,26
38,15
5,30
47,35
97,2
71,15
6,5
94,47
70,4
76,11
93,50
30,17
82,38
26,42
86,25
69,6
77,18
11,2
49,41
54,36
48,33
46,50
78,7
83,21
25,3
96,30
64,41
99,10
26,15
35,3
71,31
33,42
8,20
88,50
95,47
27,26
43,29
90,10
8,30
5,5
44,28
93,2
29,28
25,25
74,6
36,30
65,29
18,45
74,31
94,32
27,2
21,41
20,26
73,4
6,27
13,26
96,28
88,15
63,43
95,27
12,11
60,14
86,45
90,46
69,29
75,16
71,20
67,46
5,50
14,36
28,31
26,30
73,28
21,19
73,39
27,34
77,13
61,3
41,9
76,16
94,13
93,17
80,17
32,17
76,44
78,31
63,31
45,25
13,27
46,34
63,6
8,15
92,8
27,37
42,6
78,39
75,37
6,4
47,9
73,16
7,39
62,5
50,48
36,25
9,14
16,44
65,33
37,33
44,43
57,26
54,38
96,23
44,49
99,49
92,30
12,22
45,17
7,44
32,9
99,31
77,41
68,34
69,24
49,49
94,34
50,42
51,48
80,50
31,21
27,37
56,42
32,14
53,12
24,13
26,20
69,2
98,30
47,8
70,36
50,46
5,22
73,46
86,3
67,11
100,24
94,13
30,30
35,39
33,33
28,26
76,50
81,34
55,47
49,47
97,3
87,1
81,47
64,28
59,37
52,31
50,43
12,4
85,14
57,12
47,6
55,35
7,3
6,38
61,35
43,43
33,31
18,22
45,39
79,48
18,6
58,37
34,15
25,20
62,26
16,6
9,3
92,6
27,4
44,48
82,3
95,42
65,6
96,48
100,20
80,27
95,47
45,37
10,44
93,10
39,32
47,32
91,36
57,12
33,15
95,34
41,23
52,28
29,1
45,13
99,9
7,18
73,31
35,14
8,28
99,44
29,41
9,34
64,15
10,31
17,36
37,48
65,25
32,32
72,24
81,2
34,43
78,36
68,46
31,37
41,23
68,17
57,32
14,22
13,15
25,15
76,23
96,17
66,25
67,21
35,43
65,49
56,50
76,38
9,18
81,13
90,50
96,19
29,2
27,42
47,22
79,39
52,34
20,7
5,45
46,18
47,9
43,44
72,14
46,23
32,24
51,41
23,48
73,47
80,27
73,28
63,40
84,43
23,28
65,50
63,6
64,21
15,46
60,50
17,38
12,1
75,41
10,39
12,40
100,5
5,22
46,25
84,34
89,14
18,28
60,23
15,41
95,27
57,7
37,22
96,16
94,31
35,46
59,30
97,44
57,40
72,1
9,36
34,18
35,22
81,24
45,2
44,4
44,33
12,42
47,40
52,26
58,48
32,39
29,48
28,3
10,27
5,49
26,40
52,36
15,10
89,31
30,17
62,32
40,37
52,33
87,5
48,44
86,50
86,6
32,18
46,18
89,27
62,34
28,6
11,42
12,17
17,41
80,37
95,14
35,20
72,46
64,6
53,11
14,5
83,19
79,43
83,46
31,9
71,50
82,9
36,26
85,32
17,49
18,50
84,37
7,23
15,22
15,9
65,31
59,22
20,24
65,22
66,17
96,7
57,18
54,11
46,48
89,40
47,30
15,7
42,6
80,12
80,31
87,44
90,6
30,15
71,47
31,6
55,25
12,21
42,1
85,37
99,15
73,37
62,50
14,8
71,34
53,41
35,34
45,2
64,30
27,44
16,13
19,41
71,20
62,17
43,16
50,46
49,24
50,47
20,27
15,27
18,46
15,12
78,40
93,42
83,19
90,32
96,9
75,29
53,30
30,33
51,18
40,39
32,29
41,21
27,15
83,50
48,30
16,26
37,2
95,28
70,43
66,37
75,5
24,30
80,43
43,30
37,10
36,43
71,44
41,2
45,9
44,41
71,15
98,19
25,41
39,1
55,38
54,45
89,10
14,6
26,34
9,43
6,44
52,19
22,5
14,3
25,4
50,27
21,44
57,45
47,38
26,41
15,34
50,34
43,42
85,32
25,22
21,16
55,41
93,11
7,39
100,16
81,48
89,28
76,2
88,34
24,15
83,23
44,30
31,31
33,2
59,13
78,36
76,35
87,15
78,7
47,32
68,34
89,2
89,45
74,28
34,11
8,39
86,2
88,16
20,27
33,31
48,19
14,23
5,13
58,38
10,9
65,1
35,42
15,45
7,22
74,16
58,45
98,18
63,36
96,37
43,41
85,44
46,4
71,2
32,41
25,37
51,42
73,7
33,14
86,17
40,42
90,20
82,19
61,46
54,43
25,48
62,36
59,25
67,7
57,45
14,34
47,43
58,44
47,44
24,40
78,19
7,2
99,43
52,49
95,37
98,40
95,9
82,14
56,36
38,38
87,44
28,35
58,28
73,31
45,20
59,16
24,11
18,36
72,35
42,19
50,9
90,25
10,46
39,18
58,8
97,21
80,43
86,20
74,41
46,42
38,39
8,33
87,39
21,16
59,42
85,27
35,20
20,23
58,13
41,20
81,24
62,4
27,3
57,26
17,50
69,45
42,32
22,37
9,4
6,11
62,6
25,49
24,17
27,19
11,31
38,50
67,34
89,12
30,44
39,33
84,13
60,19
52,28
72,19
14,26
71,5
91,15
89,26
10,8
53,24
13,43
94,7
13,19
23,42
95,9
63,23
83,39
27,39
91,29
60,12
63,42
37,21
54,36
63,26
73,22
60,47
85,5
43,5
9,34
99,33
20,20
87,30
21,20
51,5
46,9
60,24
40,22
63,27
49,40
11,48
13,20
22,40
9,12
87,6
93,4
47,1
21,11
81,17
23,37
70,35
91,23
70,46
22,33
5,7
56,23
37,40
67,29
7,34
65,19
57,49
64,40
41,44
94,40
89,45
96,50
66,9
53,28
46,26
97,35
93,40
83,22
93,39
94,9
64,35
35,46
58,16
38,19
80,18
78,12
78,39
43,44
92,14
42,6
57,11
26,33
67,32
93,20
46,13
89,4
41,50
34,25
63,44
77,46
44,34
78,34
77,7
9,8
63,12
81,28
35,40
34,49
70,20
84,49
91,12
30,29
36,5
8,14
32,33
9,6
17,26
19,44
50,30
20,30
44,12
7,25
13,44
32,7
36,4
76,23
46,49
7,39
70,4
17,2
68,44
32,43
23,4
81,43
65,19
34,50
35,50
7,4
65,42
66,10
26,18
51,9
59,11
20,19
46,12
17,25
19,48
53,44
24,42
45,41
7,47
33,7
34,8
55,36
73,38
97,33
25,28
76,6
74,21
67,22
22,8
46,24
71,14
50,8
34,12
26,26
62,42
68,50
96,14
37,12
50,29
23,12
59,28
64,44
22,50
45,29
93,6
27,21
100,23
94,40
81,18
64,15
62,48
53,27
41,40
59,38
29,45
46,27
99,12
60,3
8,35
76,33
99,42
87,40
99,41
26,30
98,44
6,8
64,37
26,1
64,27
83,50
66,25
43,13
6,42
65,26
64,9
97,32
40,26
43,21
47,47
68,12
60,5
61,23
41,8
20,47
15,34
46,28
78,42
81,48
67,23
40,40
88,39
45,23
87,24
53,7
16,45
52,4
61,15
28,35
43,7
22,12
34,19
80,21
20,31
10,45
57,29
8,34
52,35
76,8
85,47
91,30
64,20
93,15
79,23
30,16
35,43
98,48
60,6
76,25
34,29
31,42
76,18
14,16
66,13
18,29
66,7
94,31
7,43
100,48
49,44
21,11
77,36
54,39
26,46
56,7
96,6
25,5
44,18
43,24
18,31
18,19
38,44
52,1
87,10
82,21
78,12
81,8
15,14
67,15
15,20
85,10
97,24
82,49
25,2
73,45
54,3
37,47
91,19
72,21
38,1
73,41
76,3
27,20
11,26
30,5
9,22
75,14
17,40
88,28
30,16
50,33
33,42
76,10
12,1
80,35
97,5
37,2
82,10
37,4
69,10
28,4
85,7
46,38
23,33
89,40
66,45
45,7
51,10
53,3
7,34
38,29
13,37
68,42
35,4
28,36
50,16
20,42
57,18
25,22
94,28
5,29
19,15
73,30
57,49
15,7
27,35
12,35
62,27
64,8
43,32
90,50
89,50
33,2
43,2
17,37
83,39
48,14
51,13
54,42
48,28
77,7
92,32
56,17
96,38
72,46
94,32
22,28
53,39
22,47
47,12
19,7
91,29
79,7
57,9
72,17
15,15
28,18
16,38
60,5
68,12
43,27
40,34
78,47
45,30
54,8
54,29
8,21
60,4
58,28
82,2
77,37
26,25
86,3
95,21
62,19
15,18
20,14
43,28
88,4
24,49
38,12
72,44
7,17
82,6
62,7
91,13
56,3
99,11
51,18
56,42
85,1
38,6
16,27
41,34
89,28
89,13
21,3
77,30
90,11
40,24
67,10
45,16
51,22
19,19
69,38
65,5
76,17
39,25
24,34
15,33
69,8
46,10
16,7
43,49
60,29
9,6
50,40
35,3
80,14
71,24
9,17
79,11
12,11
94,24
96,47
46,37
6,24
40,47
47,13
58,33
35,18
47,40
92,43
19,49
15,23
68,30
67,49
28,35
83,37
50,47
68,45
79,4
57,6
40,6
80,31
82,46
69,43
10,8
8,7
64,20
49,42
40,47
87,32
41,47
97,31
59,20
53,19
85,21
68,22
82,47
44,21
12,49
63,16
75,49
92,23
72,24
34,45
99,13
7,12
42,22
62,5
55,41
61,17
77,3
69,23
56,1
31,1
23,4
22,19
42,2
86,42
72,7
77,3
43,44
61,2
76,7
75,37
74,39
83,5
92,23
33,29
64,16
82,6
42,18
79,10
63,41
59,32
48,43
72,10
56,26
72,42
84,19
37,36
44,35
95,30
5,35
13,13
36,44
21,46
12,22
73,24
51,10
25,17
66,4
98,11
56,12
92,10
28,24
32,1
25,24
50,12
54,21
84,12
18,10
7,13
37,27
99,42
88,4
76,28
85,32
37,17
68,16
59,20
52,10
38,47
56,34
61,50
70,46
15,22
31,3
51,20
53,32
92,1
39,11
77,11
82,31
63,44
44,30
24,48
86,17
12,10
22,44
76,42
72,13
12,46
100,32
83,17
45,10
77,11
86,22
18,43
13,32
28,18
38,21
69,28
6,14
13,47
6,6
92,2
100,8
50,16
90,10
38,30
88,15
48,17
6,50
17,38
66,4
61,8
37,18
89,48
56,4
44,28
34,34
62,24
58,3
83,15
89,17
52,35
65,15
38,17
16,21
70,31
53,20
84,7
60,3
60,6
83,41
25,44
65,19
12,30
36,50
68,12
54,42
87,26
48,29
37,17
36,38
5,7
35,14
87,20
71,18
23,13
13,16
43,46
84,9
36,37
57,32
98,18
35,18
89,30
11,11
38,10
34,10
36,38
77,50
11,21
73,1
63,43
90,24
71,18
89,49
67,14
49,36
42,16
76,50
49,47
26,46
98,26
31,6
43,38
12,8
74,27
49,50
42,14
67,36
57,26
21,14
77,1
84,3
13,33
46,12
58,17
78,43
66,24
8,6
17,33
86,12
19,19
10,30
59,38
74,30
36,25
87,42
76,42
25,37
19,14
25,3
75,16
82,47
52,39
52,4
33,23
45,38
8,12
57,8
79,44
51,6
64,1
86,48
81,23
59,35
17,5
61,2
33,39
10,11
11,31
98,40
7,36
26,39
77,10
75,11
36,50
17,12
19,9
25,30
6,4
57,22
18,35
67,35
16,29
53,48
11,43
30,22
99,27
69,8
46,31
55,19
24,12
39,35
45,9
45,31
30,30
82,21
90,6
93,8
39,10
44,47
51,7
94,8
5,28
93,4
71,22
35,48
52,16
25,8
12,1
78,13
93,26
32,33
20,19
97,13
63,8
8,8
76,44
52,42
67,25
30,16
82,20
13,13
29,34
58,16
45,34
19,5
72,47
13,27
39,15
35,40
89,20
53,44
23,47
36,50
55,18
10,24
13,27
39,24
80,38
23,13
57,34
79,5
36,49
96,18
41,9
25,15
28,40
90,41
31,2
61,18
18,41
53,22
35,42
79,38
40,41
56,12
71,18
36,42
5,17
33,28
71,26
81,11
25,14
81,14
75,7
87,10
88,34
92,12
53,34
71,38
50,8
100,37
51,3
30,34
98,27
41,24
79,19
71,23
65,1
62,20
45,49
95,29
34,30
33,41
65,38
10,46
78,18
25,2
7,31
63,47
75,13
52,25
9,8
22,16
29,13
14,4
11,22
90,21
10,30
68,1
91,14
23,22
70,40
16,26
97,16
77,29
83,19
56,4
46,16
51,31
88,40
32,47
15,28
41,26
83,42
74,32
13,43
62,15
30,44
23,12
19,16
85,34
53,33
74,4
42,12
5,15
24,48
43,15
41,6
62,35
19,35
50,26
51,25
85,22
83,36
12,27
50,30
17,24
35,7
44,15
40,29
6,24
16,15
20,29
81,20
76,29
96,14
29,45
89,47
21,28
77,37
84,39
40,14
40,37
61,48
31,18
97,49
20,10
36,21
80,20
22,3
64,15
68,15
31,41
35,45
75,34
24,24
88,1
61,37
41,17
77,49
85,48
32,45
73,11
20,5
85,37
49,32
61,36
11,8
37,19
30,28
26,12
59,6
74,39
32,17
26,25
52,36
10,1
24,9
72,18
51,50
16,50
79,29
70,6
84,8
59,50
78,12
74,17
81,45
66,13
91,21
8,13
13,8
98,48
68,5
29,30
57,29
29,40
86,35
29,41
94,44
17,32
8,46
93,30
17,45
85,28
40,39
70,11
26,33
5,50
93,17
8,41
16,9
90,14
96,22
55,31
36,17
70,11
81,46
99,41
8,39
5,6
28,31
64,47
46,11
23,46
42,42
37,37
38,14
26,10
88,22
99,7
18,37
5,21
66,41
69,2
89,41
91,7
47,41
83,37
16,8
24,32
84,26
37,6
22,7
59,34
15,30
48,10
20,42
93,42
24,3
31,42
82,37
38,21
21,38
82,15
66,28
99,20
45,4
12,42
96,50
70,44
40,12
51,42
23,27
88,15
17,34
54,44
10,47
95,20
25,34
46,33
97,33
72,25
76,4
59,34
83,43
24,37
12,25
90,19
54,40
83,41
90,14
38,20
15,29
8,34
36,43
24,9
20,21
10,45
59,11
89,16
21,3
37,39
19,19
11,49
90,3
6,25
83,1
85,24
46,47
10,41
100,33
82,13
43,35
5,14
14,18
78,14
94,24
55,45
50,46
15,33
98,28
51,49
26,27
78,27
29,47
85,28
82,38
46,2
77,31
48,2
71,45
53,43
48,28
52,24
61,23
12,38
43,38
38,33
67,45
91,49
64,44
93,24
29,3
72,14
13,40
9,2
58,36
50,46
32,8
79,30
67,46
71,34
62,25
21,40
57,34
36,31
34,22
60,12
66,13
11,23
86,17
49,49
22,22
59,19
39,44
16,13
41,22
51,35
94,17
7,24
16,3
63,6
52,41
55,13
73,22
55,25
97,45
62,33
79,27
90,23
71,10
70,19
90,8
87,7
93,22
35,43
36,29
47,25
60,41
82,47
90,42
9,6
79,15
41,19
62,37
58,38
62,4
67,19
100,26
73,4
64,5
68,14
81,43
42,4
53,12
80,20
77,30
95,33
100,39
71,6
18,13
69,14
92,36
80,33
11,23
8,34
73,14
93,10
53,40
46,26
92,26
90,2
90,49
23,26
35,44
30,23
70,41
13,2
19,26
80,18
94,8
66,17
92,11
85,14
65,19
91,4
47,17
18,11
66,1
76,30
81,48
70,38
86,3
82,45
22,29
96,32
78,8
88,15
10,9
24,23
34,18
23,37
88,10
60,30
21,14
29,41
30,15
48,47
13,45
44,4
69,19
15,10
41,1
51,2
11,24
77,32
92,18
46,33
80,9
67,14
7,9
6,7
17,44
21,50
27,43
16,42
36,8
31,12
38,2
57,34
28,36
75,7
73,4
6,43
41,18
56,39
82,26
79,12
21,10
16,43
23,8
39,46
84,7
99,28
34,23
20,1
38,35
9,31
57,23
36,20
38,9
34,25
31,40
48,33
20,17
56,28
9,35
74,25
26,43
29,12
15,9
72,35
9,23
6,24
40,39
46,25
67,1
78,11
32,12
50,9
93,27
82,45
62,48
43,8
61,3
40,9
10,4
96,6
57,46
57,21
47,37
33,27
77,4
24,24
8,44
15,18
10,15
25,6
42,8
79,19
28,38
6,15
10,36
24,3
85,6
86,44
28,35
34,46
11,11
54,25
21,27
64,2
87,31
22,44
30,15
8,40
45,6
36,42
67,5
57,20
11,2
21,37
86,31
35,40
75,41
45,29
21,22
48,29
100,32
32,7
75,2
16,50
98,15
45,50
20,24
62,27
19,5
41,13
21,29
91,20
92,40
40,21
52,19
97,20
68,28
45,27
46,25
56,25
16,8
51,22
8,9
77,25
64,27
50,9
68,32
58,26
29,34
9,19
46,30
62,46
63,26
20,17
68,11
10,6
17,11
58,38
14,14
19,28
31,8
30,10
21,16
83,20
50,10
10,45
73,22
37,18
94,40
8,25
16,21
